Year,Plot,Line,Check,Pedigree,Field row,Field column,Rep,Block,DF,DPM,100SdW,TSW,PoM,Area harvested,Plants harvested,Yd,PHI,SdFe,SdZn
2013,6819,MGC_195,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,139,2,70,33,61,22.51162791,140.616,12,1.8,26,799.3674419,76.36562842,NA,NA
2013,6820,MGC_195,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,21,140,2,70,33,61,22.51162791,213.192,12,1.8,31,1211.944186,76.36562842,NA,NA
2013,6821,MGC_356,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,140,2,70,35,65,18.10465116,77.112,13.5,1.8,18,430.8906977,68.68878357,NA,NA
2013,6822,MGC_356,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,139,2,70,35,65,18.10465116,185.976,13.5,1.8,36,1039.206977,68.68878357,NA,NA
2013,6823,MGC_792,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,138,2,70,34,65,20.46511628,58.968,12,1.8,21,335.2186047,73.0884808,NA,NA
2013,6824,MGC_792,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,137,2,70,34,65,20.46511628,81.648,12,1.8,17,464.1488372,73.0884808,NA,NA
2013,6825,MGC_221,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,136,2,70,30,57,22.20465116,104.328,13.2,1.8,13,584.9916279,76.9458712,NA,NA
2013,6826,MGC_221,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,135,2,70,30,57,22.20465116,231.336,13.2,1.8,23,1297.155349,76.9458712,NA,NA
2013,6827,MGC_259,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,134,2,70,33,65,19.90697674,122.472,14.4,1.8,18,677.2353488,74.36347673,NA,NA
2013,6828,MGC_259,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,133,2,70,33,65,19.90697674,95.256,14.4,1.8,33,526.7386047,74.36347673,NA,NA
2013,6829,MGC_718,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,132,2,70,37,64,20.02325581,63.504,13.9,1.8,17,353.2102326,74.91821156,NA,NA
2013,6830,MGC_718,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,131,2,70,37,64,20.02325581,158.76,13.9,1.8,30,883.0255814,74.91821156,NA,NA
2013,6831,MGC_871,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,130,2,69,32,60,22.40930233,185.976,12.4,1.8,20,1052.422326,70.59918124,NA,NA
2013,6832,MGC_871,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,129,2,69,32,60,22.43488372,176.904,12.3,1.8,29,1002.227442,70.59918124,NA,NA
2013,6833,MGC_194,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,128,2,69,39,66,16.0744186,104.328,13.6,1.8,17,582.295814,72.65536723,NA,NA
2013,6834,MGC_194,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,127,2,69,39,66,16.0744186,231.336,13.6,1.8,33,1291.177674,72.65536723,NA,NA
2013,6835,MGC_341,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,126,2,69,39,63,20.27906977,63.504,12.8,1.8,15,357.7227907,74.23226262,NA,NA
2013,6836,MGC_341,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,125,2,69,39,63,20.27906977,190.512,12.8,1.8,31,1073.168372,74.23226262,NA,NA
2013,6837,MGC_571,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,124,2,69,36,65,24.16744186,127.008,13.4,1.8,28,710.5227907,47.45538665,NA,NA
2013,6838,MGC_571,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,123,2,69,36,65,24.16744186,86.184,13.4,1.8,29,482.1404651,47.45538665,NA,NA
2013,6839,MGC_604,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,122,2,69,34,64,20.25581395,217.728,12.9,1.8,41,1225.071628,73.32272004,NA,NA
2013,6840,MGC_604,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,22,121,2,69,34,64,20.25581395,172.368,12.9,1.8,35,969.8483721,73.32272004,NA,NA
2013,6841,MGC_700,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,121,2,71,39,63,20.23255814,99.792,13,1.8,30,560.8465116,75.94366197,NA,NA
2013,6842,MGC_700,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,122,2,71,39,63,20.23255814,167.832,13,1.8,38,943.2418605,75.94366197,NA,NA
2013,6843,MGC_738,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,123,2,71,36,63,18.18837209,149.688,13.1,1.8,21,840.3027907,73.51813624,NA,NA
2013,6844,MGC_738,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,124,2,71,36,63,18.18837209,185.976,13.1,1.8,37,1044.012558,73.51813624,NA,NA
2013,6845,MGC_813,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,125,2,71,34,62,19.97674419,131.544,14.1,1.8,23,729.9502326,75.78035999,NA,NA
2013,6846,MGC_813,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,126,2,71,34,62,19.97674419,108.864,14.1,1.8,19,604.0967442,75.78035999,NA,NA
2013,6847,MGC_395,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,127,2,71,34,61,20.44186047,199.584,12.1,1.8,25,1133.296744,73.55566785,NA,NA
2013,6848,MGC_395,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,128,2,71,34,61,20.44186047,163.296,12.1,1.8,35,927.2427907,73.55566785,NA,NA
2013,6849,SER_16,check,RAB651/TIOCANELA75//RAB608/SEA15,23,129,2,71,32,62,18.02093023,167.832,13.9,1.8,21,933.484186,75.26413922,NA,NA
2013,6850,SER_16,check,RAB651/TIOCANELA75//RAB608/SEA15,23,130,2,71,32,62,18.02093023,199.584,13.9,1.8,31,1110.089302,75.26413922,NA,NA
2013,6851,MGC_332,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,131,2,72,35,65,24.25116279,204.12,13.1,1.8,22,1145.867442,72.7702219,NA,NA
2013,6852,MGC_332,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,132,2,72,35,65,24.19534884,208.656,13.3,1.8,37,1168.635349,72.7702219,NA,NA
2013,6853,MGC_269,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,133,2,72,35,61,18.29302326,149.688,12.6,1.8,22,845.1376744,76.12123694,NA,NA
2013,6854,MGC_269,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,134,2,72,35,61,18.29302326,213.192,12.6,1.8,29,1203.68093,76.12123694,NA,NA
2013,6855,MGC_534,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,135,2,72,34,65,18.41860465,104.328,12,1.8,25,593.0790698,60.20170675,NA,NA
2013,6856,MGC_534,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,136,2,72,34,65,18.41860465,72.576,12,1.8,23,412.5767442,60.20170675,NA,NA
2013,6857,MGC_550,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,137,2,72,34,61,22.15348837,122.472,13.4,1.8,14,685.1469767,73.45876701,NA,NA
2013,6858,MGC_550,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,138,2,72,34,61,22.15348837,117.936,13.4,1.8,14,659.7711628,73.45876701,NA,NA
2013,6859,MGC_881,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,139,2,72,32,60,19.95348837,136.08,14.2,1.8,19,754.2418605,79.1106515,NA,NA
2013,6860,MGC_881,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,23,140,2,72,32,60,19.95348837,167.832,14.2,1.8,32,930.2316279,79.1106515,NA,NA
2013,6861,MGC_867,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,140,2,72,35,63,19.79069767,86.184,14.9,1.8,30,473.7893023,76.47562019,NA,NA
2013,6862,MGC_867,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,139,2,72,35,63,19.79069767,117.936,14.9,1.8,49,648.3432558,76.47562019,NA,NA
2013,6863,MGC_745,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,138,2,72,33,63,23.97209302,140.616,14.1,1.8,22,780.2916279,73.75378684,NA,NA
2013,6864,MGC_745,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,137,2,72,33,63,23.97209302,167.832,14.1,1.8,38,931.315814,73.75378684,NA,NA
2013,6865,DOR_390,check,DOR364/G18521//DOR365/LM30630,24,136,2,72,40,65,14.03255814,90.72,13.8,1.8,26,505.172093,73.38935574,NA,NA
2013,6866,DOR_390,check,DOR364/G18521//DOR365/LM30630,24,135,2,72,40,65,14.03255814,108.864,13.8,1.8,29,606.2065116,73.38935574,NA,NA
2013,6867,MGC_135,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,134,2,72,33,59,21.56511628,113.4,15.7,1.8,19,617.5465116,72.30883445,NA,NA
2013,6868,MGC_135,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,133,2,72,33,59,21.56511628,149.688,15.7,1.8,45,815.1613953,72.30883445,NA,NA
2013,6869,MGC_596,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,132,2,72,36,61,24.53023256,95.256,12.1,1.8,23,540.8916279,80.81453384,NA,NA
2013,6870,MGC_596,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,131,2,72,36,61,24.53023256,158.76,12.1,1.8,29,901.4860465,80.81453384,NA,NA
2013,6871,DOR_390,check,DOR364/G18521//DOR365/LM30630,24,130,2,71,40,66,15.75813953,90.72,15.3,1.8,25,496.3813953,78.41105354,NA,NA
2013,6872,DOR_390,check,DOR364/G18521//DOR365/LM30630,24,129,2,71,40,66,15.75813953,149.688,15.3,1.8,30,819.0293023,78.41105354,NA,NA
2013,6873,MGC_270,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,128,2,71,39,61,24.55813953,154.224,12,1.8,37,876.7255814,74.20578473,NA,NA
2013,6874,MGC_270,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,127,2,71,39,61,24.55813953,117.936,12,1.8,35,670.4372093,74.20578473,NA,NA
2013,6875,MGC_849,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,126,2,71,32,58,24.22325581,140.616,13.2,1.8,26,788.4669767,74.37843993,NA,NA
2013,6876,MGC_849,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,125,2,71,32,58,24.22325581,263.088,13.2,1.8,38,1475.196279,74.37843993,NA,NA
2013,6877,MGC_348,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,124,2,71,38,64,18.14651163,172.368,13.3,1.8,33,965.3944186,76.19597874,NA,NA
2013,6878,MGC_348,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,123,2,71,38,64,18.14651163,204.12,13.3,1.8,26,1143.230233,76.19597874,NA,NA
2013,6879,MGC_811,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,122,2,71,33,62,34.63255814,122.472,12.4,1.8,24,693.0586047,73.69272908,NA,NA
2013,6880,MGC_811,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,24,121,2,71,33,62,34.63255814,204.12,12.4,1.8,34,1155.097674,73.69272908,NA,NA
2013,6881,MGC_194,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,145,3,1,39,62,16.11162791,99.792,13.4,1.8,25,558.267907,75.49756745,NA,NA
2013,6882,MGC_194,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,146,3,1,39,62,16.11162791,117.936,13.4,1.8,34,659.7711628,75.49756745,NA,NA
2013,6883,MGC_037,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,147,3,1,39,65,18.41860465,86.184,12,1.8,14,489.9348837,73.91304348,NA,NA
2013,6884,MGC_037,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,148,3,1,39,65,18.41860465,68.04,12,1.8,16,386.7906977,73.91304348,NA,NA
2013,6885,MGC_762,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,149,3,1,33,57,18.08372093,63.504,13.6,1.8,23,354.4409302,76.09732824,NA,NA
2013,6886,MGC_762,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,150,3,1,33,57,18.08372093,208.656,13.6,1.8,43,1164.591628,76.09732824,NA,NA
2013,6887,MGC_583,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,151,3,1,34,59,24.08372093,145.152,13.7,1.8,30,809.2130233,74.85651817,NA,NA
2013,6888,MGC_583,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,152,3,1,34,59,24.08372093,127.008,13.7,1.8,25,708.0613953,74.85651817,NA,NA
2013,6889,MGC_308,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,153,3,1,36,60,19.79069767,31.752,14.9,1.8,17,174.5539535,68.5952878,NA,NA
2013,6890,MGC_308,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,154,3,1,36,60,19.79069767,163.296,14.9,1.8,28,897.7060465,68.5952878,NA,NA
2013,6891,MGC_084,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,155,3,2,32,58,23.86046512,158.76,14.5,1.8,23,876.872093,70.78155206,NA,NA
2013,6892,MGC_084,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,156,3,2,32,58,23.86046512,45.36,14.5,1.8,16,250.5348837,70.78155206,NA,NA
2013,6893,MGC_813,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,157,3,2,35,63,22.51162791,72.576,12,1.8,14,412.5767442,72.40982348,NA,NA
2013,6894,MGC_813,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,158,3,2,35,63,22.51162791,68.04,12,1.8,20,386.7906977,72.40982348,NA,NA
2013,6895,MGC_820,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,159,3,2,34,58,20.20930233,72.576,13.1,1.8,28,407.4195349,77.86941581,NA,NA
2013,6896,MGC_820,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,160,3,2,34,58,20.20930233,127.008,13.1,1.8,33,712.984186,77.86941581,NA,NA
2013,6897,MGC_407,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,161,3,2,33,59,21.74418605,117.936,15,1.8,26,647.5813953,70.80103359,NA,NA
2013,6898,MGC_407,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,162,3,2,33,59,21.74418605,145.152,15,1.8,28,797.0232558,70.80103359,NA,NA
2013,6899,MGC_581,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,163,3,2,37,63,22.33255814,136.08,12.7,1.8,32,767.427907,65.27650193,NA,NA
2013,6900,MGC_581,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,1,164,3,2,37,63,22.33255814,190.512,12.7,1.8,41,1074.39907,65.27650193,NA,NA
2013,6901,MGC_887,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,164,3,2,32,59,20.34883721,127.008,12.5,1.8,22,717.9069767,58.36635172,NA,NA
2013,6902,MGC_887,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,163,3,2,32,59,20.34883721,199.584,12.5,1.8,35,1128.139535,58.36635172,NA,NA
2013,6903,MGC_458,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,162,3,2,33,63,26.51395349,104.328,12.3,1.8,21,591.0572093,77.51505688,NA,NA
2013,6904,MGC_458,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,161,3,2,33,63,26.51395349,181.44,12.3,1.8,37,1027.925581,77.51505688,NA,NA
2013,6905,DOR_390,check,DOR364/G18521//DOR365/LM30630,2,160,3,2,39,65,15.81395349,99.792,15,1.8,24,547.9534884,79.33355772,NA,NA
2013,6906,DOR_390,check,DOR364/G18521//DOR365/LM30630,2,159,3,2,39,65,15.81395349,127.008,15,1.8,34,697.3953488,79.33355772,NA,NA
2013,6907,MGC_722,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,158,3,2,39,64,18.41860465,86.184,12,1.8,29,489.9348837,75.01815541,NA,NA
2013,6908,MGC_722,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,157,3,2,39,64,18.41860465,86.184,12,1.8,30,489.9348837,75.01815541,NA,NA
2013,6909,MGC_278,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,156,3,2,32,58,19.95348837,99.792,14.2,1.8,20,553.1106977,79.6365791,NA,NA
2013,6910,MGC_278,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,155,3,2,32,58,19.95348837,131.544,14.2,1.8,21,729.1004651,79.6365791,NA,NA
2013,6911,MGC_842,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,154,3,1,33,59,18.41860465,81.648,12,1.8,12,464.1488372,77.05617445,NA,NA
2013,6912,MGC_842,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,153,3,1,33,59,18.41860465,81.648,12,1.8,22,464.1488372,77.05617445,NA,NA
2013,6913,MGC_627,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,152,3,1,32,61,30.34883721,58.968,13,1.8,16,331.4093023,70.48645119,NA,NA
2013,6914,MGC_627,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,151,3,1,32,61,30.34883721,127.008,13,1.8,27,713.8046512,70.48645119,NA,NA
2013,6915,DOR_390,check,DOR364/G18521//DOR365/LM30630,2,150,3,1,39,65,16.37209302,68.04,12,1.8,18,386.7906977,72.81076801,NA,NA
2013,6916,DOR_390,check,DOR364/G18521//DOR365/LM30630,2,149,3,1,39,65,16.37209302,18.144,12,1.8,13,103.144186,72.81076801,NA,NA
2013,6917,MGC_761,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,148,3,1,32,62,24.16744186,31.752,13.4,1.8,21,177.6306977,70.70847047,NA,NA
2013,6918,MGC_761,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,147,3,1,32,62,24.16744186,222.264,13.4,1.8,36,1243.414884,70.70847047,NA,NA
2013,6919,MGC_414,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,146,3,1,32,61,19.69767442,127.008,15.3,1.8,23,694.9339535,72.76054374,NA,NA
2013,6920,MGC_414,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,2,145,3,1,32,61,19.69767442,167.832,15.3,1.8,37,918.3055814,72.76054374,NA,NA
2013,6921,MGC_312,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,145,3,3,37,63,20,195.048,14,1.8,34,1083.6,76.53263837,NA,NA
2013,6922,MGC_312,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,146,3,3,37,63,19.95348837,208.656,14.2,1.8,37,1156.504186,76.53263837,NA,NA
2013,6923,MGC_307,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,147,3,3,33,62,23.69302326,72.576,15.1,1.8,21,398.0427907,75.07374631,NA,NA
2013,6924,MGC_307,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,148,3,3,33,62,23.69302326,131.544,15.1,1.8,30,721.4525581,75.07374631,NA,NA
2013,6925,MGC_707,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,149,3,3,32,60,23.88837209,81.648,14.4,1.8,32,451.4902326,74.61928934,NA,NA
2013,6926,MGC_707,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,150,3,3,32,60,23.88837209,172.368,14.4,1.8,33,953.1460465,74.61928934,NA,NA
2013,6927,MGC_098,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,151,3,3,33,61,24.55813953,31.752,12,1.8,19,180.5023256,66.3199823,NA,NA
2013,6928,MGC_098,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,152,3,3,33,61,24.55813953,108.864,12,1.8,34,618.8651163,66.3199823,NA,NA
2013,6929,MGC_277,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,153,3,3,33,61,22.51162791,49.896,12,1.8,13,283.6465116,75.09238729,NA,NA
2013,6930,MGC_277,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,154,3,3,33,61,22.51162791,117.936,12,1.8,39,670.4372093,75.09238729,NA,NA
2013,6931,MGC_594,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,155,3,4,35,64,20.46511628,113.4,12,1.8,20,644.6511628,74.77514309,NA,NA
2013,6932,MGC_594,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,156,3,4,35,64,20.46511628,9.072,12,1.8,17,51.57209302,74.77514309,NA,NA
2013,6933,MGC_342,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,157,3,4,33,63,16.24186047,27.216,12.7,1.8,19,153.4855814,63.90670554,NA,NA
2013,6934,MGC_342,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,158,3,4,33,63,16.24186047,176.904,12.7,1.8,34,997.6562791,63.90670554,NA,NA
2013,6935,MGC_395,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,159,3,4,34,60,17.91627907,77.112,14.4,1.8,12,426.4074419,69.42280453,NA,NA
2013,6936,MGC_395,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,160,3,4,34,60,17.91627907,145.152,14.4,1.8,40,802.6493023,69.42280453,NA,NA
2013,6937,MGC_763,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,161,3,4,38,63,17.60232558,95.256,15.9,1.8,30,517.5083721,77.67354597,NA,NA
2013,6938,MGC_763,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,162,3,4,38,63,17.60232558,158.76,15.9,1.8,32,862.5139535,77.67354597,NA,NA
2013,6939,MGC_254,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,163,3,4,34,62,26.60465116,63.504,12,1.8,17,361.0046512,70.94003987,NA,NA
2013,6940,MGC_254,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,3,164,3,4,34,62,26.60465116,90.72,12,1.8,40,515.7209302,70.94003987,NA,NA
2013,6941,MGC_031,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,164,3,4,37,63,20.3255814,122.472,12.6,1.8,39,691.4762791,77.77777778,NA,NA
2013,6942,MGC_031,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,163,3,4,37,63,20.3255814,86.184,12.6,1.8,40,486.5944186,77.77777778,NA,NA
2013,6943,MGC_356,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,162,3,4,34,63,19.72093023,131.544,15.2,1.8,36,720.6027907,64.92027335,NA,NA
2013,6944,MGC_356,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,161,3,4,34,63,19.72093023,108.864,15.2,1.8,42,596.3609302,64.92027335,NA,NA
2013,6945,MGC_408,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,160,3,4,33,59,24.08372093,122.472,13.7,1.8,35,682.7734884,71.14477278,NA,NA
2013,6946,MGC_408,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,159,3,4,33,59,24.08372093,131.544,13.7,1.8,39,733.3493023,71.14477278,NA,NA
2013,6947,DOR_390,check,DOR364/G18521//DOR365/LM30630,4,158,3,4,39,65,16.37209302,81.648,12,1.8,23,464.1488372,78.32669323,NA,NA
2013,6948,DOR_390,check,DOR364/G18521//DOR365/LM30630,4,157,3,4,39,65,16.37209302,90.72,12,1.8,41,515.7209302,78.32669323,NA,NA
2013,6949,ALB_213,NA,SER16/G35346-3Q//SER16,4,156,3,4,33,63,17.58139535,95.256,16,1.8,22,516.8930233,69.51276102,NA,NA
2013,6950,ALB_213,NA,SER16/G35346-3Q//SER16,4,155,3,4,33,63,17.58139535,172.368,16,1.8,34,935.3302326,69.51276102,NA,NA
2013,6951,MGC_116,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,154,3,3,38,62,18.41860465,68.04,12,1.8,28,386.7906977,75.15151515,NA,NA
2013,6952,MGC_116,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,153,3,3,38,62,18.41860465,72.576,12,1.8,36,412.5767442,75.15151515,NA,NA
2013,6953,DOR_390,check,DOR364/G18521//DOR365/LM30630,4,152,3,3,39,65,16.0744186,54.432,13.6,1.8,24,303.8065116,78.271965,NA,NA
2013,6954,DOR_390,check,DOR364/G18521//DOR365/LM30630,4,151,3,3,39,65,16.0744186,127.008,13.6,1.8,40,708.8818605,78.271965,NA,NA
2013,6955,MGC_466,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,150,3,3,34,61,20.1627907,104.328,13.3,1.8,23,584.3176744,74.14409811,NA,NA
2013,6956,MGC_466,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,149,3,3,34,61,20.1627907,167.832,13.3,1.8,30,939.9893023,74.14409811,NA,NA
2013,6957,MGC_710,NA,SXB412/INB827//ALB213/SEN56///SCR2/MIB778//SCR9/INB841,4,148,3,3,33,63,22.15348837,113.4,13.4,1.8,30,634.3953488,76.78712741,NA,NA
