Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI,NMI_bins_4,NMI_bins_6,NMI_bins_8,p_MI_FDR,Year_1,Location_1,Treatment_1,Nitrogen_1,Fungicide_1,Water_1,Year_2,Location_2,Treatment_2,Nitrogen_2,Fungicide_2,Water_2,same_year,same_location,same_management,same_nitrogen,same_fungicide,same_water,z_R2,z_NMI,MI_advantage
2015__GGE__LN_NF_RF,2015__KAL__HN_WF_RF,220,0.5725463086027142,0.7415675380220103,0.226921650777081,0.033151136809911566,0.19377051396716943,21.540039177692815,0.001,0.2675899207751473,0.226921650777081,0.26370050615233503,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2015,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.7424432552757015,0.6811558269415776,-0.06128742833412393
2015__HAN__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.6183788322864955,0.7511233327510524,0.24421706270171162,0.033161161444896156,0.21105590125681545,22.752112753264772,0.001,0.25682281473337515,0.24421706270171162,0.2481744469818108,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.0304586903860709,0.9691002177522654,-0.06135847263380545
2015__KIE__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.3117945318521086,0.48888613401103326,0.12815656153022079,0.0327947428050054,0.09536181872521539,10.12603296415172,0.001,0.09231621271993916,0.12815656153022079,0.1322432571451012,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2016,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.8961428490981066,-0.9581613215317201,-0.06201847243361347
2015__KIE__HN_NF_RF,2016__GGE__HN_WF_RF,220,0.6790910511203462,0.7748364447800387,0.26694964461724424,0.03308037144251443,0.2338692731747298,24.38237241169409,0.001,0.28914799512895006,0.26694964461724424,0.2728962386907963,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2016,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,1.4119793817752562,1.3491311866375468,-0.06284819513770934
2016__QLB__HN_WF_RF,2017__KIE__LN_NF_RF,212,0.3649718611259093,0.5839434352695804,0.15016845086922948,0.034806820940355546,0.11536162992887393,11.48589169723705,0.001,0.14208425946948958,0.15016845086922948,0.16838009237813958,0.0010112359550561798,2016,QLB,HN_WF_RF,HN,WF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.561972037678859,-0.6249993647373946,-0.06302732705853564
2015__HAN__HN_NF_RF,2016__KIE__HN_NF_RF,216,0.6796870860061556,0.7726169637647506,0.2675522831185653,0.03353103170699808,0.23402125141156724,25.831676593460227,0.001,0.24243250799705565,0.2675522831185653,0.2584466791529965,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2016,KIE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.4157249151471858,1.3516628788750038,-0.06406203627218199
2015__KAL__HN_WF_RF,2015__QLB__LN_NF_RF,220,0.20209178682678614,0.4206645892383201,0.08670158127956575,0.033130743179523504,0.05357083810004224,5.931196363850182,0.001,0.08306497031813835,0.08670158127956575,0.1191552131615775,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2015,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.5855241290656987,-1.6543261372720548,-0.06880200820635607
2015__GGE__LN_NF_RF,2016__KIE__LN_NF_RF,215,0.546071771500398,0.6697674418604652,0.21677117139228466,0.033460881145912176,0.1833102902463725,19.185060369868914,0.001,0.18066201729680736,0.21677117139228466,0.18632122197521517,0.0010112359550561798,2015,GGE,LN_NF_RF,LN,NF,RF,2016,KIE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.5760750365959285,0.5069067518958277,-0.06916828470010083
2016__QLB__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.31332625968089073,0.536377524738883,0.12945779891095852,0.03413260560107234,0.09532519330988617,10.082124681926306,0.001,0.09831782303943802,0.12945779891095852,0.17046684050718622,0.0010112359550561798,2016,QLB,HN_NF_RF,HN,NF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.886517342544701,-0.9587714370430731,-0.07225409449837206
2015__KIE__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.24288729731466832,0.4788772870964652,0.1013781484733978,0.0326686763737789,0.06870947209961889,7.243537618769846,0.001,0.09935642876909954,0.1013781484733978,0.1137735444782376,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-1.3291617086852805,-1.402142910383921,-0.07298120169864042
2015__KAL__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.3836880228834253,0.5975938646365722,0.15520922177218424,0.03347041094525202,0.12173881082693222,13.20995191006259,0.001,0.1581870908544654,0.15520922177218424,0.17419626069541552,0.0010112359550561798,2015,KAL,LN_NF_RF,LN,NF,RF,2016,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.44435810244416085,-0.5187666585786567,-0.07440855613449582
2016__KAL__LN_NF_RF,2016__QLB__HN_NF_RF,220,0.47800506735198955,0.6943092362915088,0.19017565678473317,0.032875849848599675,0.1572998069361335,16.527192159973225,0.001,0.1956971106688849,0.19017565678473317,0.2072846608526095,0.0010112359550561798,2016,KAL,LN_NF_RF,LN,NF,RF,2016,QLB,HN_NF_RF,HN,NF,RF,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0.14833814069442794,0.0736174858841484,-0.07472065481027954
2017__HAN__HN_WF_RF,2017__KIE__LN_NF_RF,212,0.49795833846473214,0.6851105740226928,0.19875247078149086,0.033944032062168866,0.164808438719322,17.17182347645575,0.001,0.20193663923064287,0.19875247078149086,0.20795764901356165,0.0010112359550561798,2017,HAN,HN_WF_RF,HN,WF,RF,2017,KIE,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.2737261752059411,0.1986981895098673,-0.0750279856960738
2015__KAL__HN_WF_RF,2016__KAL__LN_NF_RF,220,0.4166209056024534,0.6259941508934257,0.16688151593548636,0.0327644118705985,0.13411710406488786,14.22530233364979,0.001,0.18195030955068742,0.16688151593548636,0.18456457536673954,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2016,KAL,LN_NF_RF,LN,NF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,-0.2374050965132187,-0.3125658922345787,-0.07516079572136
2015__GGE__HN_WF_RF,2015__KIE__HN_WF_RF,220,0.5856752322824074,0.7322743332412954,0.2313064529879225,0.03342884029928429,0.19787761268863818,21.0491423944944,0.001,0.24450937681730944,0.2313064529879225,0.2286318021659895,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2015,KIE,HN_WF_RF,HN,WF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.8249465163273239,0.7495729251260692,-0.07537359120125464
2016__QLB__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.23063977528958854,0.49562218603314495,0.09713432203994737,0.033199926028583626,0.06393439601136375,6.477457886231487,0.001,0.1048675062906664,0.09713432203994737,0.11671401512892467,0.0010112359550561798,2016,QLB,HN_WF_RF,HN,WF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,-1.4061261675794663,-1.4816873459390856,-0.07556117835961929
2016__KAL__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.5551818693416021,0.7419450815099486,0.21980482655358305,0.03345308403639792,0.18635174251718511,18.660775289997126,0.001,0.2452414178460095,0.21980482655358305,0.23131612386698588,0.0010112359550561798,2016,KAL,HN_WF_RF,HN,WF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.6333236579403588,0.5575720396689001,-0.07575161827145871
2015__KAL__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.21448459726710126,0.4553636532685687,0.09070669198121246,0.032896768351247066,0.0578099236299654,5.904187757653038,0.001,0.08214592083765472,0.09070669198121246,0.0957499199243889,0.0010112359550561798,2015,KAL,HN_NF_RF,HN,NF,RF,2016,QLB,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.5076466655458194,-1.5837103691637358,-0.07606370361791637
2017__KAL__LN_NF_RF,2017__KIE__HN_WF_RF,216,0.4010561738147634,0.600472737231927,0.16174236928841962,0.03357341615951205,0.12816895312890758,13.93299201388664,0.001,0.13817028883814567,0.16174236928841962,0.1810672431510678,0.0010112359550561798,2017,KAL,LN_NF_RF,LN,NF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,-0.3352151806608234,-0.41165170784351196,-0.07643652718268856
2016__QLB__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.22950816282264405,0.46747096577878205,0.09680057226602524,0.03335803277068127,0.06344253949534398,6.655562357040143,0.001,0.07299268150846201,0.09680057226602524,0.10841822902667203,0.0010112359550561798,2016,QLB,HN_NF_RF,HN,NF,RF,2016,QLB,HN_WF_RF,HN,WF,RF,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,-1.4132373155339628,-1.489880817250915,-0.07664350171695222
2017__GGE__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.6175156859771886,0.7493866327065359,0.2433496729431942,0.0335387621936847,0.2098109107495095,22.145524316238134,0.001,0.25377584185343954,0.2433496729431942,0.25246416225987933,0.0010112359550561798,2017,GGE,HN_WF_RF,HN,WF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.025034606354519,0.948360848296191,-0.07667375805832799
2016__KIE__HN_WF_RF,2017__KAL__HN_NF_RF,216,0.45875396678352354,0.6759332690315435,0.1832240094741388,0.03332077445276542,0.14990323502137337,15.508711146213816,0.001,0.19883006047060886,0.1832240094741388,0.19754580737692864,0.0010112359550561798,2016,KIE,HN_WF_RF,HN,WF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.02736260496275099,-0.04959649586787176,-0.07695910083062274
2015__KIE__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.620166073274749,0.7326926969837697,0.24453262569805875,0.033743384524850026,0.21078924117320874,21.671993655298085,0.001,0.2634246401983197,0.24453262569805875,0.2568093129720989,0.0010112359550561798,2015,KIE,HN_NF_RF,HN,NF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,1.041689863132098,0.964658126057065,-0.07703173707503308
2016__KIE__LN_NF_RF,2017__GGE__HN_WF_RF,215,0.5150494343384499,0.6536224009273348,0.20479896689017893,0.0337090804920475,0.17108988639813144,18.25590108015162,0.001,0.19654682253591102,0.20479896689017893,0.19918477598543494,0.0010112359550561798,2016,KIE,LN_NF_RF,LN,NF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.3811280596961849,0.30333614728171404,-0.07779191241447087
2016__GGE__HN_NF_RF,2016__GGE__HN_WF_RF,220,0.645680849307911,0.7423474188985874,0.2531595985068516,0.032889296237821115,0.2202703022690305,23.5775613915268,0.001,0.2373590255417601,0.2531595985068516,0.25111338051028126,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2016,GGE,HN_WF_RF,HN,WF,RF,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,1.202026862500414,1.1225960603207996,-0.0794308021796144
2016__QLB__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.3140662688555513,0.5546001138265442,0.12828824941526348,0.03314409835228425,0.09514415106297924,10.257891731155487,0.001,0.11310407892034956,0.12828824941526348,0.13362034571856285,0.0010112359550561798,2016,QLB,HN_WF_RF,HN,WF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-0.8818670626278449,-0.9617872849742237,-0.07992022234637886
2015__QLB__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.28033086963385917,0.5215836540574655,0.11489944721019409,0.0325002492680651,0.082399197942129,8.748234230348999,0.001,0.0977956776908111,0.11489944721019409,0.11904558449414183,0.0010112359550561798,2015,QLB,HN_WF_RF,HN,WF,RF,2017,QLB,HN_WF_RF,HN,WF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,-1.093863149784092,-1.1740959651790486,-0.08023281539495652
2015__HAN__HN_WF_RF,2015__KAL__LN_NF_RF,220,0.5331697975321013,0.7402241594022416,0.21069578328077634,0.0329785370609534,0.17771724621982293,19.21355114482192,0.001,0.23905282518974494,0.21069578328077634,0.2228074031260608,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2015,KAL,LN_NF_RF,LN,NF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.49499794662593843,0.41373639776862486,-0.08126154885731357
2016__GGE__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.3854101067239165,0.6202870457503817,0.1550715175951006,0.03317376046059566,0.12189775713450493,12.391335144178045,0.001,0.1649194739960424,0.1550715175951006,0.1597516313891638,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,-0.4335363826968992,-0.5161188904414019,-0.08258250774450271
2015__HAN__HN_NF_RF,2016__HAN__HN_WF_RF,220,0.34602855904506874,0.564523309084147,0.14017925579623203,0.0331553870109162,0.10702386878531583,10.926780419744254,0.001,0.11748082961393333,0.14017925579623203,0.1309269696381375,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2016,HAN,HN_WF_RF,HN,WF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-0.6810133418165831,-0.7638919167512538,-0.08287857493467066
2016__HAN__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.4519459826949672,0.680359286161059,0.18005994948520412,0.033137326219311224,0.1469226232658929,15.040468155612416,0.001,0.21916099350364923,0.18005994948520412,0.19543618654886863,0.0010112359550561798,2016,HAN,LN_NF_RF,LN,NF,RF,2016,QLB,LN_NF_RF,LN,NF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.0154193398635577,-0.09924828681669792,-0.08382894695314022
2016__GGE__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.22079485854181793,0.47001684858252146,0.09222461924044514,0.03269205950389101,0.059532559736554136,6.33052364096273,0.001,0.08190077308203207,0.09222461924044514,0.10768163048878032,0.0010112359550561798,2016,GGE,HN_NF_RF,HN,NF,RF,2016,QLB,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.4679924527593482,-1.5550142574719075,-0.08702180471255927
2015__QLB__LN_NF_RF,2016__HAN__LN_NF_RF,220,0.4022252122534593,0.6055583417388414,0.161008190379968,0.03305324285538598,0.12795494752458203,13.559848639670085,0.001,0.1597753205527206,0.161008190379968,0.15358883264166162,0.0010112359550561798,2015,QLB,LN_NF_RF,LN,NF,RF,2016,HAN,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,-0.32786884475087436,-0.4152166677911844,-0.08734782304031002
2015__GGE__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.639776637001763,0.7606858894530127,0.25080269485036427,0.03327669760348267,0.2175259972468816,22.818119338005637,0.001,0.285313469386729,0.25080269485036427,0.2531131165475821,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,1.1649242955967947,1.0768807272154366,-0.08804356838135807
2015__GGE__HN_NF_RF,2017__HAN__HN_WF_RF,220,0.50102569540088,0.6703121213999538,0.19885226327676855,0.0337047388835256,0.16514752439324296,16.78770300041933,0.001,0.22010158196215168,0.19885226327676855,0.22482089720907206,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2017,HAN,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.29300170427561945,0.20434676516360972,-0.08865493911200972
2015__KAL__HN_NF_RF,2016__GGE__HN_NF_RF,220,0.7702930842458346,0.8071643103069372,0.3001012532853324,0.03338725261089131,0.26671400067444107,28.60795758630639,0.001,0.3221551515167213,0.3001012532853324,0.2829547936515553,0.0010112359550561798,2015,KAL,HN_NF_RF,HN,NF,RF,2016,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.9851006315414599,1.8962670357088858,-0.08883359583257411
2016__GGE__LN_NF_RF,2016__KAL__HN_WF_RF,220,0.48697803027546305,0.6696032412390188,0.19290234488777905,0.033085891214528644,0.1598164536732504,17.133779125079005,0.001,0.17031120807941189,0.19290234488777905,0.20538806800846265,0.0010112359550561798,2016,GGE,LN_NF_RF,LN,NF,RF,2016,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0.20472499467750785,0.11554042920396064,-0.08918456547354721
2015__KIE__HN_WF_RF,2016__GGE__HN_NF_RF,220,0.2609506504565594,0.45263407020054885,0.10747266118578941,0.03292187013673625,0.07455079104905316,7.782589313648832,0.001,0.09106099873563965,0.10747266118578941,0.12852938631832198,0.0010112359550561798,2015,KIE,HN_WF_RF,HN,WF,RF,2016,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.2156500777175312,-1.3048367292587062,-0.089186651541175
2015__KIE__HN_WF_RF,2016__KIE__HN_NF_RF,216,0.41038278144256407,0.5789876040438681,0.16519132404598252,0.03431356137236754,0.13087776267361498,13.784648538766467,0.001,0.15555375424869045,0.16519132404598252,0.2244363098414084,0.0010112359550561798,2015,KIE,HN_WF_RF,HN,WF,RF,2016,KIE,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,-0.2766059936006034,-0.366527667455932,-0.08992167385532862
2015__QLB__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.27455316510408484,0.536712441466672,0.11261234167337218,0.03303222732494848,0.0795801143484237,8.55137754278738,0.001,0.1010475670139905,0.11261234167337218,0.12665417685254085,0.0010112359550561798,2015,QLB,HN_WF_RF,HN,WF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.1301707311768,-1.2210569788047083,-0.09088624762790842
2015__GGE__HN_WF_RF,2015__HAN__HN_WF_RF,220,0.6557396255981495,0.7734874311828381,0.25641268579181453,0.0330411876605455,0.22337149813126903,23.459328841966073,0.001,0.2634995038500857,0.25641268579181453,0.2674760292243372,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2015,HAN,HN_WF_RF,HN,WF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,1.265237059038993,1.1742565720798732,-0.09098048695911976
2016__KIE__HN_NF_RF,2017__GGE__HN_WF_RF,216,0.4978610947115291,0.6733326188690029,0.19739146221803439,0.03366653112514478,0.1637249310928896,17.306074019294595,0.001,0.2210994548522837,0.19739146221803439,0.20233309407474262,0.0010112359550561798,2016,KIE,HN_NF_RF,HN,NF,RF,2017,GGE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0.2731150872788662,0.18064884307614917,-0.09246624420271701
2017__HAN__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.3997953748148882,0.6007382798080472,0.16073425185148968,0.034005823238130665,0.126728428613359,12.905272283645315,0.001,0.16358507492657662,0.16073425185148968,0.1710764291302406,0.0010112359550561798,2017,HAN,HN_NF_RF,HN,NF,RF,2017,KIE,HN_WF_RF,HN,WF,RF,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.34313814765782236,-0.4356483326877789,-0.09251018502995656
2016__HAN__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.4828319971065543,0.6774009230093033,0.191379431572667,0.03333888968007089,0.15804054189259611,16.210555509794958,0.001,0.18274661769635367,0.191379431572667,0.18452934125458975,0.0010112359550561798,2016,HAN,HN_NF_RF,HN,NF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.17867097340292018,0.08595683774342512,-0.09271413565949506
2015__KIE__LN_NF_RF,2017__KAL__LN_NF_RF,220,0.5105192106008044,0.6949009089218597,0.2008766617836111,0.03240660387363231,0.1684700579099788,18.50906941031392,0.001,0.179336484249524,0.2008766617836111,0.2097257325707355,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2017,KAL,LN_NF_RF,LN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.3526597525624236,0.25969437603245393,-0.09296537652996967
2016__KIE__HN_NF_RF,2017__QLB__HN_NF_RF,216,0.49244075339756027,0.6917443646625941,0.1951884819959873,0.033693667797559626,0.16149481419842765,16.845688100856265,0.001,0.18516697680557292,0.1951884819959873,0.21600822087284055,0.0010112359550561798,2016,KIE,HN_NF_RF,HN,NF,RF,2017,QLB,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.23905320640229805,0.1434989869663518,-0.09555421943594625
2015__HAN__HN_WF_RF,2016__KAL__HN_NF_RF,220,0.41097749973879777,0.6009940100189899,0.1637505724391844,0.03303336841965968,0.13071720401952472,13.589913664992357,0.001,0.1408179538365348,0.1637505724391844,0.1648768770355207,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2016,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-0.2728687337883435,-0.3692022944727705,-0.096333560684427
2015__KIE__LN_NF_RF,2016__GGE__HN_NF_RF,220,0.35790785421227905,0.5024292387708987,0.14365894334943496,0.032983210554112796,0.11067573279532217,11.973427797392196,0.001,0.10330129410782372,0.14365894334943496,0.15597986825424656,0.0010112359550561798,2015,KIE,LN_NF_RF,LN,NF,RF,2016,GGE,HN_NF_RF,HN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,-0.6063628514793181,-0.7030582345163975,-0.09669538303707936
2015__KAL__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.5703765570747275,0.7286859796126517,0.22352182488901784,0.032838279345902575,0.19068354554311526,20.050983544627382,0.001,0.23184362168139047,0.22352182488901784,0.2317857673100232,0.0010112359550561798,2015,KAL,HN_WF_RF,HN,WF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.728808354114114,0.6297323194770648,-0.09907603463704928
2016__HAN__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.46567484982767765,0.6252604768317903,0.18389378615673665,0.03279343324989261,0.15110035290684404,15.942432612657427,0.001,0.17046904237376703,0.18389378615673665,0.2037607309679942,0.0010112359550561798,2016,HAN,LN_NF_RF,LN,NF,RF,2017,KAL,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0.07085401632518917,-0.02965460075818521,-0.10050861708337439
2017__GGE__HN_NF_RF,2017__GGE__LN_NF_RF,220,0.6674156274316244,0.7443940427018589,0.2597476397159665,0.0326872772556208,0.22706036246034567,24.524353670598224,0.001,0.27556043692215904,0.2597476397159665,0.272982093900085,0.0010112359550561798,2017,GGE,HN_NF_RF,HN,NF,RF,2017,GGE,LN_NF_RF,LN,NF,RF,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,1.3386100369622613,1.235706615068236,-0.10290342189402524
2015__GGE__HN_NF_RF,2017__KAL__HN_NF_RF,220,0.6878589446082864,0.7518051650203141,0.2680049245804331,0.033302880945355266,0.23470204363507785,24.755647746729288,0.001,0.27612754543810886,0.2680049245804331,0.2542654808436359,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2017,KAL,HN_NF_RF,HN,NF,RF,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,1.467077562171203,1.3630036893979385,-0.10407387277326463
2015__GGE__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.45661026296790924,0.6444937818024039,0.18061589502208647,0.033165877947788316,0.14745001707429817,15.146584467143263,0.001,0.19500685776572454,0.18061589502208647,0.18406515070789045,0.0010112359550561798,2015,GGE,HN_NF_RF,HN,NF,RF,2017,QLB,LN_NF_RF,LN,NF,RF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0.013891389817328058,-0.09046282622308138,-0.10435421604040944
2015__HAN__HN_WF_RF,2015__KAL__HN_WF_RF,220,0.5488797985826914,0.729931309625105,0.21522456856999744,0.03300867759047551,0.18221589097952193,19.14505143829647,0.001,0.21246410344482458,0.21522456856999744,0.22169658495712716,0.0010112359550561798,2015,HAN,HN_WF_RF,HN,WF,RF,2015,KAL,HN_WF_RF,HN,WF,RF,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.5937209150443509,0.4886759697376685,-0.10504494530668235
2015__GGE__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.4857331955062189,0.6415038627770296,0.19148799717597884,0.03313346740968093,0.1583545297662979,16.794439904062592,0.001,0.20203411436825255,0.19148799717597884,0.21424380396993034,0.0010112359550561798,2015,GGE,HN_WF_RF,HN,WF,RF,2017,GGE,HN_NF_RF,HN,NF,RF,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,0.19690234824900144,0.09118732783890376,-0.10571502041009767
2015__HAN__HN_NF_RF,2016__KIE__HN_WF_RF,216,0.2562725643121103,0.4829588349468319,0.1054756760900666,0.03371631572857971,0.07175936036148689,7.195578931198307,0.001,0.09355356866648848,0.1054756760900666,0.15336495786598622,0.0010112359550561798,2015,HAN,HN_NF_RF,HN,NF,RF,2016,KIE,HN_WF_RF,HN,WF,RF,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,-1.245047564656573,-1.3513370937199058,-0.10628952906333278
