Trait,Trait_abbrev,Environment_1,Environment_2,n,R2_SMA,Spearman,NMI_obs,NMI_perm_media,NMI_corrigida,Z_MI,p_MI
Grain,GN,2015__GGE__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.3220309623520805,0.5531214957484095,0.1522232851006967,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.5174717557595502,0.7035336943475541,0.20914955647284825,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__GGE__HN_WF_RF,220,0.6354476590214881,0.7840135690256561,0.2717852937985355,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.5066738943382143,0.703203484670044,0.20800543037189045,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.5363232039983881,0.7398601398601399,0.21297959052937807,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.5675675047612084,0.7532905450713671,0.23832041068329618,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.6345841451603732,0.797243369040307,0.2746571033900994,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.6498636634252559,0.771936685393575,0.23233124521579526,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.5106031228586905,0.6777750855107826,0.1997841646638051,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__KAL__LN_NF_RF,220,0.304850526702939,0.49510940308684065,0.12885047357291723,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__KIE__HN_NF_RF,215,0.4495912407774619,0.7263155352701105,0.20450312739204354,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__KIE__HN_WF_RF,216,0.52541001237396,0.7121006442086711,0.19061717115203064,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__KIE__LN_NF_RF,212,0.5351590338591188,0.7214056043315242,0.20366146688994,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.4391123186347438,0.6526938009613272,0.18091193590678276,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.47684966970448345,0.6825411494226966,0.1649524164303551,NA,NA,NA,NA
Grain,GN,2015__GGE__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.36491311384381,0.607860793517522,0.14424487958508928,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__HAN__HN_WF_RF,220,0.5384365024220941,0.7499501304497276,0.24965090377720758,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__HAN__LN_NF_RF,220,0.7867705853832985,0.8709116829987097,0.3641747675829161,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__KAL__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__KAL__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__KAL__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__KIE__HN_NF_RF,220,0.46429775733802825,0.662507677656751,0.1619947955990418,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__KIE__HN_WF_RF,220,0.26143355402855945,0.5098414880848403,0.1337456669751999,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__KIE__LN_NF_RF,220,0.38603252690773743,0.6131272434253902,0.1623560914635071,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__QLB__HN_NF_RF,220,0.5023963159582676,0.7371316837876065,0.24768490892020578,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__QLB__HN_WF_RF,220,0.1314626230906547,0.4477834816271561,0.09478195335834924,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2015__QLB__LN_NF_RF,220,0.6186685880064203,0.7917165831750844,0.30277459568231335,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__GGE__HN_NF_RF,220,0.7706456452085018,0.8265193307900802,0.3183529839183684,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__GGE__HN_WF_RF,220,0.4826706339437361,0.7051148690149496,0.18199686813601057,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__GGE__LN_NF_RF,220,0.5548948434149886,0.6915289384266016,0.19611487133199848,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__HAN__HN_NF_RF,220,0.7154997271464807,0.84121084395057,0.30631967184003245,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__HAN__HN_WF_RF,220,0.386701406848065,0.6201653302378525,0.14545434579672034,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__HAN__LN_NF_RF,220,0.5959892977043274,0.741916906622789,0.21383571980394145,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__KAL__HN_NF_RF,220,0.8038592740672236,0.8657218687839155,0.3397361906849697,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__KAL__HN_WF_RF,220,0.4723341718182313,0.682474656689,0.1839050975750428,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__KAL__LN_NF_RF,220,0.654989573541577,0.7902852989073779,0.25698553860943685,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__KIE__HN_NF_RF,216,0.5875785335334683,0.7639374129246597,0.24979416204960864,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__KIE__HN_WF_RF,216,0.25347009943413235,0.5294085426118433,0.11390004714257984,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__KIE__LN_NF_RF,215,0.349607241282709,0.5972397304933711,0.1421162282575761,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__QLB__HN_NF_RF,220,0.6361822451937825,0.8074922659934747,0.3018125053584714,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__QLB__HN_WF_RF,220,0.31311670242149925,0.5925212579523619,0.1526275049701909,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2016__QLB__LN_NF_RF,220,0.42553257075113643,0.6559203890388419,0.17162814013481745,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__GGE__HN_NF_RF,220,0.33385852676328787,0.6164778010064069,0.14435908776075954,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__GGE__HN_WF_RF,220,0.3770041933576829,0.6268033336526487,0.15551681988062405,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__GGE__LN_NF_RF,220,0.30602262379032846,0.5641626705285046,0.1282886408346592,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__HAN__HN_NF_RF,220,0.6857614988743138,0.796857936583964,0.25731293564230073,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__HAN__HN_WF_RF,220,0.4065259559144091,0.6472064599381279,0.1570195652800655,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__HAN__LN_NF_RF,220,0.4923209969268932,0.6984250238077797,0.19264262004587032,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__KAL__HN_NF_RF,220,0.5298503433320874,0.7143438350529406,0.21506162495066686,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__KAL__HN_WF_RF,220,0.32442201602688114,0.5673633377098325,0.16932840168518493,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__KAL__LN_NF_RF,220,0.18241641226501776,0.40395913514366377,0.0785617371457697,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__KIE__HN_NF_RF,215,0.33566593485759527,0.6745152020092252,0.17249554759478444,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__KIE__HN_WF_RF,216,0.3287126190186462,0.6057300039295538,0.1547274876310744,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__KIE__LN_NF_RF,212,0.40882527880251546,0.6364187089810615,0.17681639760582316,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__QLB__HN_NF_RF,220,0.4949741998786397,0.735550509120211,0.21333204498146469,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__QLB__HN_WF_RF,220,0.23856555235941093,0.5143675019581546,0.09582825231345357,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_NF_RF,2017__QLB__LN_NF_RF,220,0.30523838063574443,0.5670432709916997,0.10520534682270799,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__HAN__LN_NF_RF,220,0.6163168433014999,0.7920310149157852,0.27228247627377694,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__KAL__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__KAL__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__KAL__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__KIE__HN_NF_RF,220,0.625669402378651,0.7628790226695142,0.23739010568997307,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__KIE__HN_WF_RF,220,0.5138915023119837,0.7044837515425751,0.21388974454175003,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__KIE__LN_NF_RF,220,0.5799742867385315,0.7491499636543956,0.24225508437538223,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__QLB__HN_NF_RF,220,0.3591656477100483,0.6243904363163025,0.14837711796476524,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__QLB__HN_WF_RF,220,0.27797002369457824,0.5806427255258843,0.14126771900872118,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2015__QLB__LN_NF_RF,220,0.35599628666634114,0.6022472289998478,0.14978479563639832,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__GGE__HN_NF_RF,220,0.46176896692225466,0.7044206397953376,0.20201940189976358,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__GGE__HN_WF_RF,220,0.5812024612872813,0.7666150127068742,0.23055982317939452,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__GGE__LN_NF_RF,220,0.5134138208192407,0.7262787172537374,0.20583661200443443,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__HAN__HN_NF_RF,220,0.638450481526175,0.7826983652930469,0.2616937394604611,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__HAN__HN_WF_RF,220,0.6476580473746247,0.7738379267791033,0.2427645439829407,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__HAN__LN_NF_RF,220,0.6214454523180633,0.7681511075548142,0.23858525431475083,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__KAL__HN_NF_RF,220,0.4941316939212134,0.7138716239441462,0.20950793020528405,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__KAL__HN_WF_RF,220,0.6677279083481981,0.804627443467089,0.2761723334800713,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__KAL__LN_NF_RF,220,0.5678121599201931,0.7363360249742199,0.21957214266180616,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__KIE__HN_NF_RF,216,0.5311015665420958,0.7412162564450635,0.2327995788708972,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__KIE__HN_WF_RF,216,0.5308222503156025,0.7305576394098523,0.23167899084911203,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__KIE__LN_NF_RF,215,0.47545792149830984,0.6698761138882852,0.19523688223551078,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__QLB__HN_NF_RF,220,0.3301245840100402,0.5699249984503812,0.12065953854866414,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__QLB__HN_WF_RF,220,0.520594976678833,0.7222688673131865,0.2238032888451373,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2016__QLB__LN_NF_RF,220,0.2994014346463664,0.5317052005206719,0.11271950981969286,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__GGE__HN_NF_RF,220,0.5969740088262567,0.7510962848593792,0.22071858503714006,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__GGE__HN_WF_RF,220,0.6787467651032122,0.8015101739517533,0.2788482702491138,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__GGE__LN_NF_RF,220,0.5961403638833087,0.7555715839358064,0.24176260118355733,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__HAN__HN_NF_RF,220,0.6170521411168822,0.8042893448211741,0.2652034950776497,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__HAN__HN_WF_RF,220,0.6430821657998952,0.8193245916050106,0.2844658954586056,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__HAN__LN_NF_RF,220,0.625155887704793,0.8003707815150201,0.28231507433711733,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__KAL__HN_NF_RF,220,0.7215623593457494,0.8485216636707371,0.3313616202529946,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__KAL__HN_WF_RF,220,0.5999827113952543,0.7614849292528584,0.24678092872380455,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__KAL__LN_NF_RF,220,0.44124509324285055,0.6250824115449418,0.14096308147815403,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__KIE__HN_NF_RF,215,0.45366887668589007,0.7499142698447199,0.23793908015099685,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__KIE__HN_WF_RF,216,0.6064431040071645,0.8022493718667761,0.27923200112266466,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__KIE__LN_NF_RF,212,0.583062007637466,0.7558378978152199,0.24928237843442885,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__QLB__HN_NF_RF,220,0.43066219166190955,0.6683263553529468,0.15522797191372678,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__QLB__HN_WF_RF,220,0.5603589985154365,0.7287141544998113,0.19631312020847774,NA,NA,NA,NA
Grain,GN,2015__HAN__HN_WF_RF,2017__QLB__LN_NF_RF,220,0.30673078243200697,0.5747361421817505,0.1275988288676749,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__KAL__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__KAL__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__KAL__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__KIE__HN_NF_RF,220,0.5167712119648054,0.7302987101536659,0.21624419624963814,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__KIE__HN_WF_RF,220,0.32650649588076175,0.5701842074122493,0.15136905624450428,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__KIE__LN_NF_RF,220,0.45613922967248177,0.6774369868648676,0.1876563832635265,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__QLB__HN_NF_RF,220,0.5318726042767635,0.7573702687320738,0.2339078548352736,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__QLB__HN_WF_RF,220,0.20897557324952018,0.5323735088440971,0.10045614629911123,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2015__QLB__LN_NF_RF,220,0.6232542185734086,0.7847258301730502,0.25432159993427234,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__GGE__HN_NF_RF,220,0.6347592935824895,0.7641209716955084,0.22235361584085706,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__GGE__HN_WF_RF,220,0.5444371642831444,0.745150256673222,0.21397938274332226,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__GGE__LN_NF_RF,220,0.5650764539080023,0.730104866930008,0.2235634831877529,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__HAN__HN_NF_RF,220,0.6596012168742328,0.8083814654322309,0.2826114314117524,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__HAN__HN_WF_RF,220,0.4250883136665528,0.6545927883558826,0.1788280254444641,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__HAN__LN_NF_RF,220,0.5728335510318846,0.7406760845922812,0.23701149672179564,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__KAL__HN_NF_RF,220,0.6442627907131322,0.77578424798408685,0.2561170498909033,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__KAL__HN_WF_RF,220,0.49135860559357925,0.7067185835920727,0.23003991120597847,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__KAL__LN_NF_RF,220,0.6128997903338474,0.7760490919233869,0.23988564270932358,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__KIE__HN_NF_RF,216,0.5729300399783985,0.7729992021814976,0.25240595885842537,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__KIE__HN_WF_RF,216,0.3301924739308025,0.5992224246537824,0.14957359538499543,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__KIE__LN_NF_RF,215,0.41640503151948377,0.6325798739404478,0.15033028583048794,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__QLB__HN_NF_RF,220,0.5213088787729518,0.722741078421981,0.21018841411781347,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__QLB__HN_WF_RF,220,0.375067021097619,0.6513323904137763,0.1652072099537066,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2016__QLB__LN_NF_RF,220,0.4088532001531395,0.6389974248153136,0.17850052200835043,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__GGE__HN_NF_RF,220,0.40379581818042154,0.6704631387951292,0.18098874980436033,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__GGE__HN_WF_RF,220,0.4863529515037244,0.7139167037636015,0.2172903350833183,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__GGE__LN_NF_RF,220,0.41963910813763133,0.667038199512011,0.17127974577384764,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__HAN__HN_NF_RF,220,0.6563813591230323,0.8009286442807797,0.2952606122243663,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__HAN__HN_WF_RF,220,0.48951894634286336,0.71288888388002,0.22622507688902418,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__HAN__LN_NF_RF,220,0.5715080785597646,0.7703138118931834,0.2688515699228564,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__KAL__HN_NF_RF,220,0.5882169871965862,0.7700061421254009,0.2506619629410498,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__KAL__HN_WF_RF,220,0.37977628476832437,0.629013371801446,0.19902391039273815,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__KAL__LN_NF_RF,220,0.2802750103626505,0.5035438373069316,0.13158160053924023,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__KIE__HN_NF_RF,215,0.363169994813451,0.7031563186746844,0.2131094993718949,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__KIE__HN_WF_RF,216,0.42536485178828826,0.6742280808297312,0.18186045795838277,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__KIE__LN_NF_RF,212,0.4608383438803914,0.6781508149316177,0.20496963135736054,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__QLB__HN_NF_RF,220,0.4931480632705921,0.7319914573742132,0.20521874114012503,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__QLB__HN_WF_RF,220,0.347418736197875,0.6073739314674045,0.13287417116854747,NA,NA,NA,NA
Grain,GN,2015__HAN__LN_NF_RF,2017__QLB__LN_NF_RF,220,0.3505249121643153,0.5973211317288675,0.1348383925422101,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__KAL__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__KAL__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__KIE__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__KIE__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__KIE__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__QLB__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__QLB__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2015__QLB__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__GGE__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__GGE__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__GGE__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__HAN__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__HAN__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__HAN__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__KAL__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__KAL__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__KAL__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__KIE__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__KIE__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__KIE__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__QLB__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__QLB__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2016__QLB__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__GGE__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__GGE__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__GGE__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__HAN__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__HAN__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__HAN__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__KAL__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__KAL__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__KAL__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__KIE__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__KIE__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__KIE__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__QLB__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__QLB__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_NF_RF,2017__QLB__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2015__KAL__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2015__KIE__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2015__KIE__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2015__KIE__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2015__QLB__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2015__QLB__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2015__QLB__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2016__GGE__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2016__GGE__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2016__GGE__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2016__HAN__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2016__HAN__HN_WF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2016__HAN__LN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
Grain,GN,2015__KAL__HN_WF_RF,2016__KAL__HN_NF_RF,0,NA,NA,NA,NA,NA,NA,NA
